Date,Name,Close,High,Low,Open,Volume
10/12/2006,Golden Ocean Group Ltd,117.042380523,118.5752930568,115.6898106402,116.2759242561,"109,030",
10/13/2006,Golden Ocean Group Ltd,118.4400360685,118.5752930568,117.0879170424,117.4030658251,"55,386",
10/16/2006,Golden Ocean Group Ltd,118.6203787196,119.4319206492,117.8539224527,117.8539224527,"81,451",
10/17/2006,Golden Ocean Group Ltd,117.6284941389,119.2064923354,116.4111812444,117.9440937782,"89,598",
10/18/2006,Golden Ocean Group Ltd,116.9522091975,118.2146077547,116.5464382326,117.6735798016,"59,191",
10/19/2006,Golden Ocean Group Ltd,117.5834084761,117.6735798016,115.8701532913,117.1325518485,"89,840",
10/20/2006,Golden Ocean Group Ltd,116.9522091975,118.5752930568,116.5464382326,117.2678088368,"56,234",
10/23/2006,Golden Ocean Group Ltd,115.8701532913,118.0793507665,115.8250676285,117.8990081154,"64,942",
10/24/2006,Golden Ocean Group Ltd,117.7637511271,118.5752930568,115.915238954,115.915238954,"101,689",
10/25/2006,Golden Ocean Group Ltd,119.7475202885,121.6411181244,116.7267808837,116.7267808837,"103,812",
10/26/2006,Golden Ocean Group Ltd,122.9486023445,123.5798016231,119.7926059513,119.7926059513,"149,082",
10/27/2006,Golden Ocean Group Ltd,122.4526600541,123.7601442741,121.73128945,123.7601442741,"53,575",
10/30/2006,Golden Ocean Group Ltd,122.0018034265,122.6330027051,121.5058611362,122.4526600541,"63,345",
10/31/2006,Golden Ocean Group Ltd,124.165915239,124.2560865645,121.5058611362,123.4896302976,"78,288",
11/01/2006,Golden Ocean Group Ltd,121.4607754734,124.4364292155,121.0550045086,124.2110009017,"77,947",
11/02/2006,Golden Ocean Group Ltd,120.2885482417,121.73128945,119.657348963,121.73128945,"83,454",
11/03/2006,Golden Ocean Group Ltd,121.6862037872,122.7231740307,117.7637511271,120.2885482417,"81,873",
11/06/2006,Golden Ocean Group Ltd,120.784490532,122.7231740307,120.7394048693,122.6330027051,"78,117",
11/07/2006,Golden Ocean Group Ltd,121.73128945,121.9567177638,120.7394048693,121.2804328224,"82,799",
11/08/2006,Golden Ocean Group Ltd,121.8665464382,122.4075743913,120.8746618575,121.73128945,"77,387",
11/09/2006,Golden Ocean Group Ltd,121.6862037872,121.911632101,119.477006312,120.784490532,"80,918",
11/10/2006,Golden Ocean Group Ltd,120.8746618575,124.165915239,119.2064923354,123.9855725879,"71,654",
11/13/2006,Golden Ocean Group Ltd,122.091974752,122.091974752,120.2434625789,120.5139765555,"57,184",
11/14/2006,Golden Ocean Group Ltd,122.1370604148,122.5879170424,121.2804328224,122.5879170424,"51,634",
11/15/2006,Golden Ocean Group Ltd,123.6253336339,124.2362443643,122.4977457169,124.1884580703,"157,411",
11/16/2006,Golden Ocean Group Ltd,125.6086564472,126.2398557259,123.7601442741,124.0757439134,"128,478",
11/17/2006,Golden Ocean Group Ltd,128.8097385032,128.9449954914,125.7889990983,126.2398557259,"211,811",
11/20/2006,Golden Ocean Group Ltd,128.4941388638,130.522993688,128.088367899,130.4779080252,"191,968",
11/21/2006,Golden Ocean Group Ltd,127.8629395852,129.395852119,127.7727682597,129.395852119,"159,323",
11/22/2006,Golden Ocean Group Ltd,120.6492335437,123.1735843102,120.604147881,122.9486023445,"161,325",
11/24/2006,Golden Ocean Group Ltd,122.4071235347,122.8584310189,120.243908927,120.2885482417,"64,570",
11/27/2006,Golden Ocean Group Ltd,119.3417493237,122.3174030658,117.2678088368,121.8665464382,"139,013",
11/28/2006,Golden Ocean Group Ltd,114.6979260595,119.2515779982,113.7962128043,118.8458070334,"220,541",
11/29/2006,Golden Ocean Group Ltd,114.9684400361,115.8250676285,113.480613165,114.3823264202,"108,054",
11/30/2006,Golden Ocean Group Ltd,115.1036970243,115.1938683499,112.4436429216,115.1938683499,"155,937",
12/01/2006,Golden Ocean Group Ltd,115.4192966637,115.8701532913,112.9395852119,114.9684400361,"88,977",
12/04/2006,Golden Ocean Group Ltd,113.5707844905,116.095581605,112.7141568981,115.7799819657,"115,017",
12/05/2006,Golden Ocean Group Ltd,112.8043282236,114.9684400361,111.9477006312,113.3904418395,"127,118",
12/06/2006,Golden Ocean Group Ltd,114.2921550947,114.7430117223,112.7141568981,112.8043282236,"78,847",
12/07/2006,Golden Ocean Group Ltd,113.8863841298,114.8331830478,112.9395852119,114.3823264202,"67,298",
12/08/2006,Golden Ocean Group Ltd,113.840852119,115.915238954,112.8043282236,115.915238954,"97,692",
12/11/2006,Golden Ocean Group Ltd,113.5707844905,115.3742110009,113.0297565374,113.9765554554,"84,985",
12/12/2006,Golden Ocean Group Ltd,112.5338142471,114.2470694319,112.2633002705,113.8412984671,"71,449",
12/13/2006,Golden Ocean Group Ltd,110.8205590622,112.6690712353,110.5500450857,112.4887285843,"117,910",
12/14/2006,Golden Ocean Group Ltd,111.2263300271,112.1735798016,110.6402164112,110.9558160505,"88,899",
12/15/2006,Golden Ocean Group Ltd,111.7222723174,112.0378719567,110.6853020739,112.0378719567,"112,396",
12/18/2006,Golden Ocean Group Ltd,108.8367899008,111.7222723174,108.3408476105,111.7222723174,"190,492",
12/19/2006,Golden Ocean Group Ltd,108.2506762849,109.6032461677,107.6645626691,108.6564472498,"184,877",
12/20/2006,Golden Ocean Group Ltd,106.4923354373,108.5211902615,106.176735798,108.0252479711,"95,408",
12/21/2006,Golden Ocean Group Ltd,104.5081109107,108.6564472498,102.8403967538,108.431018936,"226,172",
12/22/2006,Golden Ocean Group Ltd,103.6519386835,105.0045085663,102.7953110911,104.5987376014,"129,255",
12/26/2006,Golden Ocean Group Ltd,101.3525698828,104.5987376014,99.7294860234,103.7871956718,"210,451",
12/27/2006,Golden Ocean Group Ltd,107.5293056808,107.6645626691,101.5329125338,101.5329125338,"225,626",
12/28/2006,Golden Ocean Group Ltd,105.6807935077,107.5743913436,104.7790802525,107.4391343553,"153,503",
12/29/2006,Golden Ocean Group Ltd,106.5825067628,107.4391343553,102.5698827773,105.9062218215,"213,086",
01/03/2007,Golden Ocean Group Ltd,106.9882777277,108.2055906222,105.9513074842,108.2055906222,"135,472",
01/04/2007,Golden Ocean Group Ltd,108.8818755636,110.2344454463,106.5374211001,106.9882777277,"146,577",
01/05/2007,Golden Ocean Group Ltd,107.1686203787,109.4679891794,106.3570784491,109.1073038774,"125,026",
01/08/2007,Golden Ocean Group Ltd,108.0252479711,111.1361587015,106.7177637511,106.9431920649,"146,147",
01/09/2007,Golden Ocean Group Ltd,104.9147880974,110.0090171326,104.8241659152,109.918845807,"118,263",
01/10/2007,Golden Ocean Group Ltd,106.3570784491,106.7628494139,103.742110009,104.6438232642,"78,351",
01/11/2007,Golden Ocean Group Ltd,106.4923354373,107.303877367,104.7339945897,106.2669071235,"110,502",
01/12/2007,Golden Ocean Group Ltd,108.1154192967,108.7917042381,106.2218214608,106.2218214608,"101,927",
01/16/2007,Golden Ocean Group Ltd,106.2669071235,108.611361587,106.176735798,108.2055906222,"70,039",
01/17/2007,Golden Ocean Group Ltd,106.0865644725,106.9431920649,105.1848512173,106.0865644725,"83,319",
01/18/2007,Golden Ocean Group Ltd,106.3119927863,109.1970243463,105.7709648332,106.1316501353,"90,754",
01/19/2007,Golden Ocean Group Ltd,109.1974752029,109.2425608656,106.0414788097,106.0414788097,"78,347",
01/22/2007,Golden Ocean Group Ltd,109.4679891794,111.3615870153,108.7917042381,111.3615870153,"85,130",
01/23/2007,Golden Ocean Group Ltd,112.0378719567,112.0829576195,108.6564472498,110.0090171326,"150,256",
01/24/2007,Golden Ocean Group Ltd,113.1199278629,113.2100991885,110.4598737601,112.1280432822,"121,916",
01/25/2007,Golden Ocean Group Ltd,111.6321009919,113.5703291253,110.2344454463,113.2551848512,"91,519",
01/26/2007,Golden Ocean Group Ltd,111.4066726781,111.8124436429,110.2795311091,111.4517583408,"58,904",
01/29/2007,Golden Ocean Group Ltd,112.6239855726,113.2551848512,110.865644725,111.1361587015,"116,620",
01/30/2007,Golden Ocean Group Ltd,113.3904418395,113.5256988278,112.173128945,112.3083859333,"66,707",
01/31/2007,Golden Ocean Group Ltd,112.5338142471,113.8412984671,112.0378719567,113.8412984671,"78,729",
02/01/2007,Golden Ocean Group Ltd,113.0748422002,113.3904418395,112.0829576195,112.4887285843,"49,935",
02/02/2007,Golden Ocean Group Ltd,113.8412984671,113.8412984671,112.353471596,113.8412984671,"110,438",
02/05/2007,Golden Ocean Group Ltd,113.8412984671,114.5175834085,113.4355275023,114.2921550947,"98,203",
02/06/2007,Golden Ocean Group Ltd,114.0667267809,115.5094679892,113.9314697926,114.3372407574,"143,787",
02/07/2007,Golden Ocean Group Ltd,113.8412984671,114.9684400361,113.7511271416,114.9684400361,"105,815",
02/08/2007,Golden Ocean Group Ltd,113.7060414788,114.5626690712,113.4355275023,114.2470694319,"86,279",
02/09/2007,Golden Ocean Group Ltd,113.300270514,114.5175834085,113.300270514,113.8412984671,"97,035",
02/12/2007,Golden Ocean Group Ltd,112.5338142471,113.7511271416,112.2633002705,113.4355275023,"89,805",
02/13/2007,Golden Ocean Group Ltd,113.7060414788,113.9314697926,112.0378719567,113.2551848512,"164,920",
02/14/2007,Golden Ocean Group Ltd,112.2633002705,113.7060414788,109.8241659152,112.7141568981,"169,774",
02/15/2007,Golden Ocean Group Ltd,114.2019837692,114.9684400361,111.6321009919,112.2633002705,"123,167",
02/16/2007,Golden Ocean Group Ltd,113.5256988278,115.1036970243,113.3904418395,115.0135256988,"101,799",
02/20/2007,Golden Ocean Group Ltd,115.2389540126,115.7799819657,113.8412984671,114.3372407574,"154,669",
02/21/2007,Golden Ocean Group Ltd,115.8701532913,116.3210099188,114.9684400361,116.2308385933,"233,705",
02/22/2007,Golden Ocean Group Ltd,111.9026149684,114.0667267809,110.7754733995,112.7141568981,"219,729",
02/23/2007,Golden Ocean Group Ltd,111.9477006312,112.6690712353,111.5870153291,111.9477006312,"106,448",
02/26/2007,Golden Ocean Group Ltd,110.09874211,111.8124436429,109.3327321912,111.6321009919,"127,549",
02/27/2007,Golden Ocean Group Ltd,106.4472497746,108.8818755636,106.3570784491,108.8367899008,"147,412",
02/28/2007,Golden Ocean Group Ltd,108.1154192967,108.7736699729,105.6807935077,106.176735798,"119,612",
03/01/2007,Golden Ocean Group Ltd,107.303877367,108.1605049594,106.176735798,107.7096483318,"61,954",
03/02/2007,Golden Ocean Group Ltd,107.8899909829,107.8899909829,106.4021641118,107.303877367,"58,940",
03/05/2007,Golden Ocean Group Ltd,104.0572633003,107.123534716,103.9675383228,107.0784490532,"87,005",
03/06/2007,Golden Ocean Group Ltd,106.8079350766,106.8079350766,104.1929666366,104.1929666366,"71,607",
03/07/2007,Golden Ocean Group Ltd,108.611361587,108.611361587,106.4477006312,107.4391343553,"59,638",
03/08/2007,Golden Ocean Group Ltd,108.4761045987,109.918845807,106.8079350766,109.5130748422,"87,160",
03/09/2007,Golden Ocean Group Ltd,108.8818755636,109.2425608656,107.4391343553,108.4761045987,"51,892",
03/12/2007,Golden Ocean Group Ltd,110.7754733995,111.9477006312,109.1974752029,110.3246167719,"92,060",
03/13/2007,Golden Ocean Group Ltd,108.5662759243,112.0829576195,108.2055906222,112.0829576195,"71,645",
03/14/2007,Golden Ocean Group Ltd,108.1154192967,109.3327321912,107.5293056808,108.3859332732,"111,356",
03/15/2007,Golden Ocean Group Ltd,110.2344454463,111.0910730388,108.3412984671,108.9720468891,"56,946",
03/16/2007,Golden Ocean Group Ltd,110.1893597836,112.7141568981,109.6032461677,112.7141568981,"69,049",
03/19/2007,Golden Ocean Group Ltd,112.0829576195,112.623534716,110.4147880974,110.4147880974,"126,155",
03/20/2007,Golden Ocean Group Ltd,116.7718665464,116.862037872,112.7141568981,113.0748422002,"265,250",
03/21/2007,Golden Ocean Group Ltd,118.8458070334,119.0261496844,116.095581605,117.0874661858,"228,404",
03/22/2007,Golden Ocean Group Ltd,120.604147881,121.5058611362,118.7560820559,119.0261496844,"119,080",
03/23/2007,Golden Ocean Group Ltd,119.9278629396,122.4075743913,119.7479756537,121.2353471596,"118,047",
03/26/2007,Golden Ocean Group Ltd,124.1208295762,125.6988277728,121.0099188458,122.6780883679,"212,358",
03/27/2007,Golden Ocean Group Ltd,121.1451758341,124.4364292155,120.8295761948,124.4364292155,"93,102",
03/28/2007,Golden Ocean Group Ltd,123.9404869252,125.0225428314,121.73128945,123.6248872858,"121,150",
03/29/2007,Golden Ocean Group Ltd,124.1208295762,125.7439134355,122.9035166817,125.7439134355,"146,010",
03/30/2007,Golden Ocean Group Ltd,125.7889990983,125.9693417493,124.7520288548,125.4283137962,"151,545",
04/02/2007,Golden Ocean Group Ltd,126.5103697024,127.1415689811,125.5635707845,125.834084761,"146,383",
04/03/2007,Golden Ocean Group Ltd,127.4120829576,127.6375112714,125.5635707845,125.5635707845,"136,918",
04/04/2007,Golden Ocean Group Ltd,129.215509468,130.8836789901,126.8710550045,126.8710550045,"204,385",
04/05/2007,Golden Ocean Group Ltd,130.703336339,131.1992786294,128.9449954914,129.3056807935,"118,538",
04/09/2007,Golden Ocean Group Ltd,129.4413886384,131.6050495942,128.4941388638,130.8385933273,"103,472",
04/10/2007,Golden Ocean Group Ltd,126.600541028,130.0721370604,125.65374211,129.7565374211,"146,196",
04/11/2007,Golden Ocean Group Ltd,125.0676284941,126.600541028,123.0838593327,126.600541028,"120,634",
04/12/2007,Golden Ocean Group Ltd,124.7069431921,124.9504102795,121.73128945,123.6699729486,"108,521",
04/13/2007,Golden Ocean Group Ltd,125.3832281335,126.1045987376,123.5798016231,123.6699729486,"107,576",
04/16/2007,Golden Ocean Group Ltd,127.5473399459,127.908025248,125.6541929666,126.4201983769,"77,424",
04/17/2007,Golden Ocean Group Ltd,127.8178539225,128.4490532011,127.1415689811,127.5473399459,"79,056",
04/18/2007,Golden Ocean Group Ltd,128.1785392245,130.522993688,127.8178539225,128.5392245266,"119,193",
04/19/2007,Golden Ocean Group Ltd,128.8999098287,130.5680793508,127.1415689811,130.5680793508,"75,223",
04/20/2007,Golden Ocean Group Ltd,127.5473399459,129.8016230839,125.3381424707,126.9161406673,"117,950",
04/23/2007,Golden Ocean Group Ltd,128.9449954914,129.3056807935,124.6618575293,127.908025248,"110,973",
04/24/2007,Golden Ocean Group Ltd,129.8917944094,130.0270513977,128.1334535618,129.9819657349,"86,172",
04/25/2007,Golden Ocean Group Ltd,131.2443642922,131.8755635708,128.4941388638,129.9368800721,"158,141",
04/26/2007,Golden Ocean Group Ltd,132.2813345356,132.5518485122,130.522993688,131.7853922453,"117,941",
04/27/2007,Golden Ocean Group Ltd,131.830477908,133.4084761046,130.7484220018,132.2813345356,"71,674",
04/30/2007,Golden Ocean Group Ltd,131.469792606,134.2200180343,131.1992786294,131.650135257,"85,733",
05/01/2007,Golden Ocean Group Ltd,130.7484220018,132.777276826,130.342651037,132.1009918846,"94,867",
05/02/2007,Golden Ocean Group Ltd,130.6582506763,131.830477908,129.8467087466,130.7484220018,"108,295",
05/03/2007,Golden Ocean Group Ltd,130.8836789901,132.9125338142,130.522993688,131.0640216411,"111,358",
05/04/2007,Golden Ocean Group Ltd,131.469792606,132.777276826,130.2975653742,131.6952209197,"119,390",
05/07/2007,Golden Ocean Group Ltd,134.265103697,134.3552750225,131.6050495942,131.6050495942,"160,374",
05/08/2007,Golden Ocean Group Ltd,133.904418395,134.8963029757,132.1911632101,134.5807033363,"95,181",
05/09/2007,Golden Ocean Group Ltd,134.084761046,135.0766456267,132.8674481515,135.0766456267,"91,873",
05/10/2007,Golden Ocean Group Ltd,133.0928764653,135.0315599639,132.8674481515,135.0315599639,"85,763",
05/11/2007,Golden Ocean Group Ltd,134.8963029757,135.1668169522,133.0928764653,134.5807033363,"81,698",
05/14/2007,Golden Ocean Group Ltd,134.8512173129,135.2569882777,134.4905320108,135.2569882777,"123,212",
05/15/2007,Golden Ocean Group Ltd,135.4824165915,137.2858431019,134.3552750225,134.7610459874,"182,584",
05/16/2007,Golden Ocean Group Ltd,139.1794409378,143.5527502254,135.7078449053,135.7078449053,"410,194",
05/17/2007,Golden Ocean Group Ltd,143.0568079351,144.2290351668,139.5852119026,139.7655545537,"458,220",
05/18/2007,Golden Ocean Group Ltd,144.950405771,146.5284039675,143.6429215509,144.0937781785,"264,134",
05/21/2007,Golden Ocean Group Ltd,151.1722272317,151.2623985573,144.2741208296,144.2741208296,"264,422",
05/22/2007,Golden Ocean Group Ltd,147.38503156,153.2912533814,145.2254283138,151.1722272317,"279,658",
05/23/2007,Golden Ocean Group Ltd,140.8025247971,145.5816050496,138.4129846709,144.6798917944,"326,939",
05/24/2007,Golden Ocean Group Ltd,139.3146979261,144.2290351668,137.5112714157,141.9747520289,"203,612",
05/25/2007,Golden Ocean Group Ltd,139.9458972047,142.4706943192,139.1163255185,140.1262398557,"98,806",
05/29/2007,Golden Ocean Group Ltd,141.7944093778,142.1550946799,137.5112714157,138.7285843102,"135,891",
05/30/2007,Golden Ocean Group Ltd,144.6798917944,145.0405770965,141.3435527502,141.3435527502,"180,033",
05/31/2007,Golden Ocean Group Ltd,144.8151487827,145.4463480613,142.3354373309,144.1388638413,"123,415",
06/01/2007,Golden Ocean Group Ltd,143.823264202,148.4670874662,141.6140667268,145.1758340848,"199,122",
06/04/2007,Golden Ocean Group Ltd,142.515779982,144.3642921551,141.2082957619,143.8683498647,"131,233",
06/05/2007,Golden Ocean Group Ltd,140.8926961226,143.823264202,139.9909828674,143.823264202,"109,563",
06/06/2007,Golden Ocean Group Ltd,137.4661857529,141.1181244364,136.7448151488,141.1181244364,"121,185",
06/07/2007,Golden Ocean Group Ltd,130.703336339,135.7078449053,129.4860234445,135.4824165915,"291,373",
06/08/2007,Golden Ocean Group Ltd,130.7484220018,132.8719612263,129.2605951307,131.830477908,"293,915",
06/11/2007,Golden Ocean Group Ltd,131.1992786294,132.5518485122,129.9819657349,132.2813345356,"138,325",
06/12/2007,Golden Ocean Group Ltd,128.8548241659,132.6420198377,128.0432822362,132.3715058611,"163,451",
06/13/2007,Golden Ocean Group Ltd,133.8142470694,134.2200180343,130.2073940487,130.7935076646,"219,744",
06/14/2007,Golden Ocean Group Ltd,133.1830477908,133.5437330929,131.8755635708,132.9125338142,"144,402",
06/15/2007,Golden Ocean Group Ltd,135.9332732191,136.5644724977,133.7240757439,135.2569882777,"225,307",
06/18/2007,Golden Ocean Group Ltd,138.954012624,139.7655545537,136.2493237151,137.3309287647,"144,229",
06/19/2007,Golden Ocean Group Ltd,141.8845807033,142.6510369702,138.954012624,139.9909828674,"170,750",
06/20/2007,Golden Ocean Group Ltd,137.3309287647,144.0486925158,137.0604147881,143.6429215509,"241,822",
06/21/2007,Golden Ocean Group Ltd,139.5401262399,139.7204688909,136.6095581605,137.0604147881,"148,517",
06/22/2007,Golden Ocean Group Ltd,136.2037871957,142.1100090171,135.4824165915,139.6753832281,"1,842,519",
06/25/2007,Golden Ocean Group Ltd,134.4003606853,138.9089269612,132.1009918846,136.2037871957,"252,839",
06/26/2007,Golden Ocean Group Ltd,133.8142470694,137.4661857529,131.830477908,135.8881875564,"187,122",
06/27/2007,Golden Ocean Group Ltd,140.4869251578,141.8845807033,132.3264201984,134.4905320108,"240,059",
