Date,Name,Close,High,Low,Open,Volume
06/26/2006,GameStop Corp Class A,4.64125,4.77125,4.53125,4.7175,"1,062,500",
06/27/2006,GameStop Corp Class A,4.5975,4.6875,4.56125,4.65,"979,100",
06/28/2006,GameStop Corp Class A,4.6425,4.6525,4.57625,4.61125,"1,120,000",
06/29/2006,GameStop Corp Class A,4.895,4.895,4.6675,4.715,"1,255,500",
06/30/2006,GameStop Corp Class A,5.25,5.25,4.73875,4.90125,"5,113,900",
07/03/2006,GameStop Corp Class A,4.97125,5.0625,4.95,5.05875,"1,162,600",
07/05/2006,GameStop Corp Class A,4.855,4.97125,4.8,4.97125,"1,074,900",
07/06/2006,GameStop Corp Class A,4.90125,4.9595,4.8325,4.875,"951,000",
07/07/2006,GameStop Corp Class A,4.76,4.89125,4.74375,4.88375,"1,099,000",
07/10/2006,GameStop Corp Class A,4.62625,4.7875,4.595,4.76875,"1,134,900",
07/11/2006,GameStop Corp Class A,4.665,4.67625,4.5625,4.63125,"854,800",
07/12/2006,GameStop Corp Class A,4.61375,4.7,4.51875,4.65625,"1,405,500",
07/13/2006,GameStop Corp Class A,4.9175,4.959987625,4.60875,4.61375,"3,418,200",
07/14/2006,GameStop Corp Class A,4.8675,4.995,4.77375,4.885,"3,225,000",
07/17/2006,GameStop Corp Class A,4.70875,4.89375,4.705,4.8625,"1,105,000",
07/18/2006,GameStop Corp Class A,4.93,4.95625,4.775,4.80625,"1,285,700",
07/19/2006,GameStop Corp Class A,5.115,5.16625,4.89125,4.93,"1,800,600",
07/20/2006,GameStop Corp Class A,4.85875,5.125,4.76125,5.11625,"1,701,100",
07/21/2006,GameStop Corp Class A,4.73375,4.85125,4.68625,4.84375,"909,100",
07/24/2006,GameStop Corp Class A,4.885,4.905,4.75,4.75,"844,800",
07/25/2006,GameStop Corp Class A,5.03375,5.03625,4.87,4.88625,"1,483,700",
07/26/2006,GameStop Corp Class A,5.1075,5.11875,4.9925,5.035,"1,146,400",
07/27/2006,GameStop Corp Class A,5.10625,5.285,5.07162525,5.1375,"1,475,600",
07/28/2006,GameStop Corp Class A,5.2775,5.315,5.11375,5.11875,"868,900",
07/31/2006,GameStop Corp Class A,5.20125,5.28,5.1975,5.2775,"728,900",
08/01/2006,GameStop Corp Class A,5.05875,5.18875,5.01125,5.1875,"1,183,300",
08/02/2006,GameStop Corp Class A,5.36375,5.41125,5.12375,5.13125,"1,794,500",
08/03/2006,GameStop Corp Class A,5.55125,5.56875,5.2950125,5.35125,"1,412,900",
08/04/2006,GameStop Corp Class A,5.5375,5.73125,5.45,5.635,"1,518,500",
08/07/2006,GameStop Corp Class A,5.5875,5.60875,5.38625,5.525,"854,700",
08/08/2006,GameStop Corp Class A,5.54375,5.6625,5.52125,5.63375,"958,100",
08/09/2006,GameStop Corp Class A,5.47375,5.60125,5.47375,5.59375,"860,300",
08/10/2006,GameStop Corp Class A,5.57,5.60625,5.44375,5.44375,"725,000",
08/11/2006,GameStop Corp Class A,5.80625,5.875,5.62,5.66125,"1,825,900",
08/14/2006,GameStop Corp Class A,5.76375,5.8725,5.72,5.85625,"631,800",
08/15/2006,GameStop Corp Class A,5.78875,5.88125,5.685,5.715,"983,500",
08/16/2006,GameStop Corp Class A,5.875,5.9125,5.775,5.8275,"1,974,000",
08/17/2006,GameStop Corp Class A,5.65125,5.865,5.375,5.46875,"4,932,100",
08/18/2006,GameStop Corp Class A,5.55375,5.67375,5.50875,5.65125,"1,495,500",
08/21/2006,GameStop Corp Class A,5.38375,5.51,5.3675,5.49625,"1,573,300",
08/22/2006,GameStop Corp Class A,5.45125,5.47875,5.365,5.375,"1,139,400",
08/23/2006,GameStop Corp Class A,5.455,5.5462375,5.40625,5.525,"1,300,000",
08/24/2006,GameStop Corp Class A,5.27875,5.4775,5.25,5.47375,"1,411,900",
08/25/2006,GameStop Corp Class A,5.2325,5.27375,5.16,5.25,"1,683,300",
08/28/2006,GameStop Corp Class A,5.32125,5.3475,5.23,5.23125,"835,400",
08/29/2006,GameStop Corp Class A,5.38875,5.415,5.24125,5.3275,"751,500",
08/30/2006,GameStop Corp Class A,5.45,5.4575,5.295,5.38875,"1,393,200",
08/31/2006,GameStop Corp Class A,5.46,5.4875,5.4175,5.47875,"414,800",
09/01/2006,GameStop Corp Class A,5.4075,5.4975,5.3675,5.4725,"791,600",
09/05/2006,GameStop Corp Class A,5.5225,5.545,5.395,5.41,"776,900",
09/06/2006,GameStop Corp Class A,5.4575,5.53875,5.41125,5.4475,"1,403,500",
09/07/2006,GameStop Corp Class A,5.46125,5.51,5.3025,5.43375,"1,057,700",
09/08/2006,GameStop Corp Class A,5.59375,5.645,5.5125,5.56875,"1,604,200",
09/11/2006,GameStop Corp Class A,5.7,5.73,5.515,5.59625,"1,305,800",
09/12/2006,GameStop Corp Class A,5.91,5.9775,5.66875,5.7,"1,542,700",
09/13/2006,GameStop Corp Class A,5.99375,6,5.7975,5.91,"1,073,800",
09/14/2006,GameStop Corp Class A,5.8975,5.97625,5.795,5.96875,"1,382,000",
09/15/2006,GameStop Corp Class A,5.95625,5.975,5.84875,5.95625,"1,869,400",
09/18/2006,GameStop Corp Class A,6.01875,6.085,5.921299875,5.94375,"1,364,600",
09/19/2006,GameStop Corp Class A,5.99625,6.0125,5.8375,6.00625,"1,242,800",
09/20/2006,GameStop Corp Class A,6.04625,6.12875,5.95,5.95,"1,857,500",
09/21/2006,GameStop Corp Class A,6.10625,6.218625125,6.0675,6.218625125,"1,779,900",
09/22/2006,GameStop Corp Class A,5.89125,6.10625,5.58875,6.10625,"4,463,000",
09/25/2006,GameStop Corp Class A,5.9975,6.05,5.795,5.9375,"1,740,200",
09/26/2006,GameStop Corp Class A,6.03125,6.0925,5.94125,6.0125,"1,203,500",
09/27/2006,GameStop Corp Class A,5.90125,6.08125,5.88375,6.02875,"1,624,100",
09/28/2006,GameStop Corp Class A,5.83,5.988762375,5.78125,5.90625,"2,295,400",
09/29/2006,GameStop Corp Class A,5.785,5.89,5.77625,5.84375,"749,800",
10/02/2006,GameStop Corp Class A,5.76375,5.845,5.7225,5.8375,"909,700",
10/03/2006,GameStop Corp Class A,5.915,5.94125,5.705,5.75625,"1,227,000",
10/04/2006,GameStop Corp Class A,5.9975,6.025,5.885,5.915,"741,700",
10/05/2006,GameStop Corp Class A,6.02875,6.09375,5.9475,6.03125,"678,300",
10/06/2006,GameStop Corp Class A,5.95125,6.03125,5.88,6.02875,"798,100",
10/09/2006,GameStop Corp Class A,6.00625,6.0175,5.87,5.9375,"525,000",
10/10/2006,GameStop Corp Class A,5.99875,6.04375,5.88875,6.04,"1,744,000",
10/11/2006,GameStop Corp Class A,6.13125,6.20625,5.95375,5.99875,"1,826,100",
10/12/2006,GameStop Corp Class A,6.28375,6.3375,6.1125,6.1375,"1,618,600",
10/13/2006,GameStop Corp Class A,6.465,6.58125,6.3625,6.36875,"3,097,500",
10/16/2006,GameStop Corp Class A,6.47,6.52375,6.43875,6.50625,"707,700",
10/17/2006,GameStop Corp Class A,6.39375,6.4975,6.344987375,6.47,"667,300",
10/18/2006,GameStop Corp Class A,6.3725,6.49125,6.325,6.44,"738,600",
10/19/2006,GameStop Corp Class A,6.40875,6.45625,6.28625,6.3725,"674,100",
10/20/2006,GameStop Corp Class A,6.40625,6.46625,6.290125,6.39625,"850,500",
10/23/2006,GameStop Corp Class A,6.51125,6.53625,6.3125,6.375,"938,300",
10/24/2006,GameStop Corp Class A,6.3625,6.59125,6.29875,6.4675,"1,441,700",
10/25/2006,GameStop Corp Class A,6.21,6.40625,6.17125,6.3375,"992,800",
10/26/2006,GameStop Corp Class A,6.445,6.4675,6.265,6.26625,"915,900",
10/27/2006,GameStop Corp Class A,6.455,6.515,6.36625,6.445,"828,600",
10/30/2006,GameStop Corp Class A,6.36125,6.44625,6.3075,6.425,"1,289,200",
10/31/2006,GameStop Corp Class A,6.3825,6.40625,6.28125,6.3675,"1,249,800",
11/01/2006,GameStop Corp Class A,6.26125,6.4325,6.23125,6.4,"825,000",
11/02/2006,GameStop Corp Class A,6.2875,6.345,6.12625,6.2125,"929,900",
11/03/2006,GameStop Corp Class A,6.69,6.725,6.49875,6.65625,"2,390,800",
11/06/2006,GameStop Corp Class A,6.6575,6.76125,6.625,6.71875,"844,300",
11/07/2006,GameStop Corp Class A,6.63,6.81,6.5475,6.6575,"1,233,600",
11/08/2006,GameStop Corp Class A,6.65875,6.7325,6.56875,6.6125,"870,700",
11/09/2006,GameStop Corp Class A,6.49875,6.69,6.4875,6.69,"1,414,300",
11/10/2006,GameStop Corp Class A,6.53625,6.55375,6.45125,6.5,"1,350,500",
11/13/2006,GameStop Corp Class A,6.53625,6.68125,6.535,6.55125,"1,337,500",
11/14/2006,GameStop Corp Class A,6.6375,6.6475,6.42375,6.54,"1,527,600",
11/15/2006,GameStop Corp Class A,6.59125,6.73,6.56625,6.64375,"818,400",
11/16/2006,GameStop Corp Class A,6.53375,6.61875,6.46875,6.61875,"1,219,500",
11/17/2006,GameStop Corp Class A,6.4675,6.53,6.405,6.52875,"1,704,200",
11/20/2006,GameStop Corp Class A,6.395,6.65875,6.33625,6.65875,"2,772,500",
11/21/2006,GameStop Corp Class A,6.625,6.86625,6.2175,6.6875,"5,073,600",
11/22/2006,GameStop Corp Class A,6.9175,7.0225,6.66125,6.66125,"2,326,000",
11/24/2006,GameStop Corp Class A,7.08125,7.14875,6.91625,6.9175,"1,593,900",
11/27/2006,GameStop Corp Class A,6.87625,7.1,6.85125,7.08125,"1,684,800",
11/28/2006,GameStop Corp Class A,6.8,6.97375,6.77,6.87625,"1,393,700",
11/29/2006,GameStop Corp Class A,6.9,6.9625,6.82875,6.83125,"1,229,300",
11/30/2006,GameStop Corp Class A,7.00625,7.0275,6.8375,6.9,"1,558,500",
12/01/2006,GameStop Corp Class A,6.9475,7.025,6.8175,6.9875,"1,529,400",
12/04/2006,GameStop Corp Class A,7.03375,7.09875,6.925,6.925,"780,100",
12/05/2006,GameStop Corp Class A,7.09375,7.17625,6.99375,7.04,"924,500",
12/06/2006,GameStop Corp Class A,7.18375,7.3025,7.083762625,7.09375,"1,308,400",
12/07/2006,GameStop Corp Class A,7.15,7.25,7.1125,7.18375,"1,097,700",
12/08/2006,GameStop Corp Class A,7.22375,7.30125,7.1425,7.165,"1,075,400",
12/11/2006,GameStop Corp Class A,7.15375,7.22375,7.10375,7.2225,"555,800",
12/12/2006,GameStop Corp Class A,7.05,7.205,7.0225,7.15,"921,900",
12/13/2006,GameStop Corp Class A,7.035,7.125,6.96625,7.06625,"993,000",
12/14/2006,GameStop Corp Class A,7.12375,7.14375,7.02375,7.0325,"895,100",
12/15/2006,GameStop Corp Class A,7.075,7.1925,7.07375,7.12375,"906,000",
12/18/2006,GameStop Corp Class A,6.9325,7.15375,6.9025,7.10625,"1,452,100",
12/19/2006,GameStop Corp Class A,6.88125,6.915,6.735,6.91375,"2,199,800",
12/20/2006,GameStop Corp Class A,6.895,7.00125,6.86375,6.8825,"966,300",
12/21/2006,GameStop Corp Class A,6.93625,6.99375,6.8875,6.8875,"946,700",
12/22/2006,GameStop Corp Class A,6.90625,6.95875,6.88875,6.92875,"331,900",
12/26/2006,GameStop Corp Class A,6.8775,6.8925,6.8,6.8625,"384,900",
12/27/2006,GameStop Corp Class A,6.96375,7.0125,6.89125,6.9,"721,400",
12/28/2006,GameStop Corp Class A,6.97375,7.03,6.9175,6.96125,"560,900",
12/29/2006,GameStop Corp Class A,6.88875,6.9975,6.8775,6.95,"677,900",
01/03/2007,GameStop Corp Class A,6.8625,6.8925,6.6675,6.88875,"1,990,900",
01/04/2007,GameStop Corp Class A,6.92625,7.0125,6.8525,6.90375,"2,425,900",
01/05/2007,GameStop Corp Class A,6.93625,7.0075,6.91375,6.92625,"1,343,900",
01/08/2007,GameStop Corp Class A,6.8125,6.96,6.765,6.9375,"1,306,900",
01/09/2007,GameStop Corp Class A,7.04375,7.08125,6.815,6.81875,"1,608,900",
01/10/2007,GameStop Corp Class A,7.08,7.09,6.98375,7.03,"840,000",
01/11/2007,GameStop Corp Class A,7.2525,7.26,7.11,7.12875,"1,031,500",
01/12/2007,GameStop Corp Class A,7.205,7.2775,7.1575,7.25375,"692,800",
01/16/2007,GameStop Corp Class A,7.21125,7.301350125,7.18125,7.225,"620,300",
01/17/2007,GameStop Corp Class A,7.195,7.28,7.18,7.19375,"572,300",
01/18/2007,GameStop Corp Class A,7.10625,7.225,7.09,7.14375,"719,700",
01/19/2007,GameStop Corp Class A,7.00375,7.09,6.94625,7.09,"766,000",
01/22/2007,GameStop Corp Class A,6.88125,7.00875,6.8125,6.99,"1,620,100",
01/23/2007,GameStop Corp Class A,6.865,6.95125,6.85625,6.875,"833,800",
01/24/2007,GameStop Corp Class A,6.97,7.04125,6.89625,6.89625,"761,100",
01/25/2007,GameStop Corp Class A,6.7075,6.99375,6.63125,6.98875,"1,873,200",
01/26/2007,GameStop Corp Class A,6.53125,6.74,6.38875,6.7375,"2,963,000",
01/29/2007,GameStop Corp Class A,6.635,6.67125,6.505,6.53125,"1,184,400",
01/30/2007,GameStop Corp Class A,6.5925,6.6975,6.5625,6.64375,"1,184,600",
01/31/2007,GameStop Corp Class A,6.67875,6.70875,6.565,6.5925,"965,700",
02/01/2007,GameStop Corp Class A,6.73,6.78125,6.6875,6.71,"1,631,800",
02/02/2007,GameStop Corp Class A,6.7375,6.83625,6.7075,6.76125,"1,004,100",
02/05/2007,GameStop Corp Class A,6.625,6.755,6.615,6.7375,"595,200",
02/06/2007,GameStop Corp Class A,6.5925,6.65,6.53625,6.64,"829,300",
02/07/2007,GameStop Corp Class A,6.71375,6.74875,6.575,6.6075,"937,600",
02/08/2007,GameStop Corp Class A,6.65625,6.715,6.62125,6.69375,"556,900",
02/09/2007,GameStop Corp Class A,6.69125,6.73125,6.6275,6.6425,"1,156,100",
02/12/2007,GameStop Corp Class A,6.63,6.75,6.6,6.7375,"913,774",
02/13/2007,GameStop Corp Class A,6.7025,6.74,6.63875,6.65625,"785,380",
02/14/2007,GameStop Corp Class A,6.74,6.77,6.70625,6.715,"974,723",
02/15/2007,GameStop Corp Class A,6.71625,6.84375,6.71,6.84375,"666,200",
02/16/2007,GameStop Corp Class A,6.7175,6.75875,6.675,6.71625,"1,002,000",
02/20/2007,GameStop Corp Class A,6.73875,6.78875,6.69375,6.7175,"741,700",
02/21/2007,GameStop Corp Class A,6.915,7.02125,6.7275,6.7275,"1,556,700",
02/22/2007,GameStop Corp Class A,6.78875,6.9184375,6.6025,6.915,"1,572,800",
02/23/2007,GameStop Corp Class A,6.72875,6.80375,6.6625,6.775,"838,200",
02/26/2007,GameStop Corp Class A,6.6725,6.77125,6.66875,6.7525,"674,600",
02/27/2007,GameStop Corp Class A,6.5175,6.6425,6.47375,6.545,"889,500",
02/28/2007,GameStop Corp Class A,6.5475,6.62875,6.3875,6.53125,"906,500",
03/01/2007,GameStop Corp Class A,6.52125,6.61125,6.3375,6.5525,"1,028,399",
03/02/2007,GameStop Corp Class A,6.41125,6.59375,6.3975,6.51125,"713,700",
03/05/2007,GameStop Corp Class A,6.39125,6.49875,6.2375,6.3625,"794,800",
03/06/2007,GameStop Corp Class A,6.47375,6.52375,6.39125,6.39125,"595,200",
03/07/2007,GameStop Corp Class A,6.475,6.57375,6.45,6.48125,"756,200",
03/08/2007,GameStop Corp Class A,6.72,6.7625,6.514500125,6.5425,"980,300",
03/09/2007,GameStop Corp Class A,6.775,6.7875,6.70375,6.72,"863,800",
03/12/2007,GameStop Corp Class A,6.85375,6.87125,6.73125,6.73375,"553,300",
03/13/2007,GameStop Corp Class A,6.74,6.82,6.72,6.82,"562,100",
03/14/2007,GameStop Corp Class A,6.65875,6.7325,6.52,6.73125,"656,600",
03/15/2007,GameStop Corp Class A,6.77,6.785,6.64625,6.65875,"605,800",
03/16/2007,GameStop Corp Class A,6.68125,6.825,6.625,6.78625,"732,000",
03/19/2007,GameStop Corp Class A,6.8025,6.805,6.68,6.7075,"1,455,800",
03/20/2007,GameStop Corp Class A,6.9125,6.9275,6.79,6.8025,"1,606,900",
03/21/2007,GameStop Corp Class A,6.9075,6.9325,6.82,6.9125,"1,211,500",
03/22/2007,GameStop Corp Class A,6.83,6.975,6.75,6.9375,"1,383,300",
03/23/2007,GameStop Corp Class A,6.8325,6.92,6.745,6.85,"1,431,100",
03/26/2007,GameStop Corp Class A,6.9925,7.03,6.7875,6.8825,"1,899,700",
03/27/2007,GameStop Corp Class A,7.79,7.8875,7.5625,7.8875,"9,241,129",
03/28/2007,GameStop Corp Class A,8.15,8.245,7.7325,7.78,"5,201,700",
03/29/2007,GameStop Corp Class A,8.105,8.15,7.9475,8.15,"3,040,084",
03/30/2007,GameStop Corp Class A,8.1425,8.2275,7.9875,8.0875,"1,924,136",
04/02/2007,GameStop Corp Class A,8.1425,8.35,8.1425,8.1425,"1,912,700",
04/03/2007,GameStop Corp Class A,8.2975,8.3675,8.2275,8.2475,"1,503,867",
04/04/2007,GameStop Corp Class A,8.245,8.345,8.205,8.26,"1,303,206",
04/05/2007,GameStop Corp Class A,8.33,8.3525,8.2175,8.225,"1,047,800",
04/09/2007,GameStop Corp Class A,8.275,8.3625,8.18,8.35,"1,133,001",
04/10/2007,GameStop Corp Class A,8.515,8.5575,8.2125,8.3025,"1,855,900",
04/11/2007,GameStop Corp Class A,8.585,8.6875,8.385,8.6375,"2,431,450",
04/12/2007,GameStop Corp Class A,8.4775,8.5962495,8.4,8.585,"1,472,313",
04/13/2007,GameStop Corp Class A,8.4475,8.535,8.3125,8.49,"1,271,233",
04/16/2007,GameStop Corp Class A,8.4575,8.575,8.295,8.4775,"1,603,229",
04/17/2007,GameStop Corp Class A,8.4875,8.625,8.415,8.4825,"1,930,100",
04/18/2007,GameStop Corp Class A,8.38,8.5225,8.3625,8.4825,"1,040,600",
04/19/2007,GameStop Corp Class A,8.2575,8.3375,8.155,8.2825,"1,818,158",
04/20/2007,GameStop Corp Class A,8.5125,8.575,8.3725,8.4375,"1,729,570",
04/23/2007,GameStop Corp Class A,8.7375,8.9625,8.525,8.525,"2,322,884",
04/24/2007,GameStop Corp Class A,8.5375,8.75,8.5025,8.75,"1,848,500",
04/25/2007,GameStop Corp Class A,8.455,8.625,8.405,8.545,"2,004,500",
04/26/2007,GameStop Corp Class A,8.5075,8.57,8.41,8.48,"1,955,910",
04/27/2007,GameStop Corp Class A,8.4025,8.52,8.3675,8.51,"2,469,286",
04/30/2007,GameStop Corp Class A,8.2925,8.515,8.275,8.45,"1,509,015",
05/01/2007,GameStop Corp Class A,8.375,8.395,8.09,8.2925,"2,219,200",
05/02/2007,GameStop Corp Class A,8.45,8.5075,8.36,8.3775,"1,808,491",
05/03/2007,GameStop Corp Class A,8.3975,8.4625,8.25,8.25,"2,337,600",
05/04/2007,GameStop Corp Class A,8.3125,8.4275,8.2625,8.425,"1,676,190",
05/07/2007,GameStop Corp Class A,8.3275,8.4375,8.2375,8.4375,"2,969,276",
05/08/2007,GameStop Corp Class A,8.365,8.4175,8.1825,8.3125,"1,777,970",
05/09/2007,GameStop Corp Class A,8.375,8.4125,8.27,8.335,"1,259,800",
05/10/2007,GameStop Corp Class A,8.23,8.55,8.17,8.55,"1,422,563",
05/11/2007,GameStop Corp Class A,8.16,8.2975,8.0775,8.2725,"2,020,990",
05/14/2007,GameStop Corp Class A,8.245,8.32,8.1625,8.2225,"1,940,400",
05/15/2007,GameStop Corp Class A,8.5675,8.8225,8.245,8.245,"3,901,485",
05/16/2007,GameStop Corp Class A,8.8125,8.8425,8.56,8.5875,"2,609,700",
05/17/2007,GameStop Corp Class A,8.9,9.25,8.805,8.805,"3,444,460",
05/18/2007,GameStop Corp Class A,8.8975,8.95,8.705,8.925,"2,872,730",
05/21/2007,GameStop Corp Class A,9.275,9.4675,8.95,8.95,"4,876,862",
05/22/2007,GameStop Corp Class A,9.42,9.425,9.05,9.3625,"3,326,763",
05/23/2007,GameStop Corp Class A,8.9625,9.525,8.905,9.525,"5,593,041",
05/24/2007,GameStop Corp Class A,8.8025,9.0625,8.6975,9.0625,"3,188,520",
05/25/2007,GameStop Corp Class A,8.9475,8.97,8.765,8.805,"1,643,100",
05/29/2007,GameStop Corp Class A,9.005,9.065,8.895,9.025,"2,168,213",
05/30/2007,GameStop Corp Class A,9.105,9.135,8.863,8.925,"1,734,379",
05/31/2007,GameStop Corp Class A,9.245,9.345,9.105,9.105,"4,290,050",
06/01/2007,GameStop Corp Class A,9.42,9.45,9.245,9.245,"2,050,880",
06/04/2007,GameStop Corp Class A,9.565,9.5975,9.375,9.5,"2,049,700",
06/05/2007,GameStop Corp Class A,9.535,9.585,9.4375,9.565,"1,760,200",
06/06/2007,GameStop Corp Class A,9.35,9.4975,9.275,9.4625,"1,366,493",
06/07/2007,GameStop Corp Class A,9.105,9.4725,9.055,9.4725,"1,636,150",
06/08/2007,GameStop Corp Class A,9.3175,9.335,9.055,9.12,"1,350,000",
06/11/2007,GameStop Corp Class A,9.2275,9.3125,9.14,9.275,"994,700",
06/12/2007,GameStop Corp Class A,9.09,9.2175,9.0525,9.1875,"1,397,530",
06/13/2007,GameStop Corp Class A,9.255,9.3375,9.14,9.16,"1,340,890",
06/14/2007,GameStop Corp Class A,9.315,9.4125,9.2275,9.235,"1,758,700",
06/15/2007,GameStop Corp Class A,9.8025,9.9675,9.465,9.49,"3,311,800",
06/18/2007,GameStop Corp Class A,10.045,10.2925,9.9675,9.975,"3,623,200",
06/19/2007,GameStop Corp Class A,10.0125,10.145,9.905,10.0425,"2,281,552",
06/20/2007,GameStop Corp Class A,9.9025,10.1225,9.9025,10.0575,"1,669,900",
06/21/2007,GameStop Corp Class A,10.0125,10.0375,9.7275,9.86,"2,152,363",
06/22/2007,GameStop Corp Class A,10.015,10.1,9.8375,10.0075,"1,899,100",
06/25/2007,GameStop Corp Class A,9.995,10.13,9.9425,10.015,"2,155,400",
06/26/2007,GameStop Corp Class A,9.8775,10.035,9.8375,9.995,"2,724,200",
06/27/2007,GameStop Corp Class A,10.095,10.1025,9.8125,9.825,"2,005,893",
06/28/2007,GameStop Corp Class A,9.98,10.125,9.8175,10.0875,"2,271,361",
06/29/2007,GameStop Corp Class A,9.775,10.0975,9.7275,9.98,"1,817,500",
07/02/2007,GameStop Corp Class A,10.05,10.05,9.7775,9.79,"1,260,900",
07/03/2007,GameStop Corp Class A,10.1125,10.2225,10.02,10.06,"991,800",
07/05/2007,GameStop Corp Class A,10.3775,10.3875,9.9775,10.1125,"2,513,500",
07/06/2007,GameStop Corp Class A,10.3875,10.4475,10.2775,10.375,"1,735,400",
07/09/2007,GameStop Corp Class A,10.8125,10.82,10.4075,10.46,"3,519,000",
07/10/2007,GameStop Corp Class A,10.5325,11,10.525,11,"2,180,108",
07/11/2007,GameStop Corp Class A,10.4375,10.6225,10.395,10.5275,"1,835,200",
07/12/2007,GameStop Corp Class A,10.605,10.645,10.3775,10.5525,"2,085,200",
07/13/2007,GameStop Corp Class A,10.5,10.68,10.465,10.6125,"1,664,500",
07/16/2007,GameStop Corp Class A,10.5175,10.6075,10.41,10.45,"1,173,800",
07/17/2007,GameStop Corp Class A,10.4025,10.595,10.395,10.515,"730,524",
07/18/2007,GameStop Corp Class A,10.525,10.5675,10.165,10.3275,"2,483,900",
07/19/2007,GameStop Corp Class A,10.4175,10.6625,10.3925,10.6075,"1,267,960",
07/20/2007,GameStop Corp Class A,10.4825,10.5525,10.255,10.4,"1,138,200",
07/23/2007,GameStop Corp Class A,10.2725,10.5925,10.2675,10.55,"1,223,400",
07/24/2007,GameStop Corp Class A,10.4025,10.7625,10.2575,10.4225,"1,957,422",
07/25/2007,GameStop Corp Class A,10.5025,10.5925,10.3225,10.4,"1,739,300",
07/26/2007,GameStop Corp Class A,10.265,10.64,10.07,10.375,"2,233,825",
07/27/2007,GameStop Corp Class A,10.1,10.4925,10.07,10.2,"1,790,182",
07/30/2007,GameStop Corp Class A,10.18,10.2725,9.9375,10.115,"2,192,900",
07/31/2007,GameStop Corp Class A,10.0875,10.55,10.05,10.18,"1,936,700",
08/01/2007,GameStop Corp Class A,10.025,10.215,9.88665,10.0875,"2,798,639",
08/02/2007,GameStop Corp Class A,10.3775,10.3875,10.05,10.06,"1,754,700",
08/03/2007,GameStop Corp Class A,9.8875,10.1525,9.3875,9.9025,"6,315,800",
08/06/2007,GameStop Corp Class A,10.15,10.2875,9.7875,10,"2,707,921",
08/07/2007,GameStop Corp Class A,10.69,10.865,10.1,10.15,"3,064,900",
08/08/2007,GameStop Corp Class A,11.01,11.19,10.625,10.9075,"2,234,800",
08/09/2007,GameStop Corp Class A,10.2375,10.7725,10.0875,10.755,"3,394,600",
08/10/2007,GameStop Corp Class A,9.97,10.21,9.7975,10,"2,895,600",
08/13/2007,GameStop Corp Class A,10.1725,10.45,9.97,9.97,"1,697,500",
08/14/2007,GameStop Corp Class A,10.0175,10.3025,9.9375,10.24,"1,948,000",
08/15/2007,GameStop Corp Class A,9.885,10.1875,9.8175,9.9725,"2,137,200",
08/16/2007,GameStop Corp Class A,9.745,9.8125,9.35,9.8125,"3,380,300",
08/17/2007,GameStop Corp Class A,9.975,10.16,9.6875,10.05,"2,329,500",
08/20/2007,GameStop Corp Class A,10.42,10.495,10.07,10.125,"1,917,800",
08/21/2007,GameStop Corp Class A,10.74,10.8125,10.4225,10.4225,"1,919,600",
08/22/2007,GameStop Corp Class A,10.855,10.99,10.795,10.99,"2,710,300",
08/23/2007,GameStop Corp Class A,11.8625,12.215,11,11,"9,056,600",
08/24/2007,GameStop Corp Class A,12.3575,12.455,11.7775,12.0625,"4,071,800",
08/27/2007,GameStop Corp Class A,12.1775,12.5,12.06925,12.5,"2,225,650",
08/28/2007,GameStop Corp Class A,11.605,12.155,11.605,12.0525,"2,486,100",
08/29/2007,GameStop Corp Class A,12.41,12.43,11.7525,11.8275,"2,464,900",
08/30/2007,GameStop Corp Class A,12.2075,12.5825,12.0025,12.435,"2,940,200",
08/31/2007,GameStop Corp Class A,12.535,12.63,12.2475,12.2475,"2,125,600",
09/04/2007,GameStop Corp Class A,12.7825,12.9975,12.535,12.535,"1,834,900",
09/05/2007,GameStop Corp Class A,12.4175,12.6275,12.33,12.625,"1,879,900",
09/06/2007,GameStop Corp Class A,12.5125,12.62,12.255,12.4175,"1,327,255",
09/07/2007,GameStop Corp Class A,12.0525,12.525,11.9325,12.525,"2,180,300",
09/10/2007,GameStop Corp Class A,12.2025,12.3275,11.8625,12.115,"1,623,500",
09/11/2007,GameStop Corp Class A,12.545,12.62,12.2775,12.3875,"1,687,800",
09/12/2007,GameStop Corp Class A,12.5875,12.6225,12.4125,12.5225,"1,161,400",
09/13/2007,GameStop Corp Class A,12.4525,12.6725,12.45,12.62,"1,683,500",
09/14/2007,GameStop Corp Class A,12.965,13,12.35,12.4175,"3,935,800",
09/17/2007,GameStop Corp Class A,12.85,13.115,12.7675,12.8125,"1,864,670",
09/18/2007,GameStop Corp Class A,13.0525,13.0825,12.79,12.9875,"2,638,800",
09/19/2007,GameStop Corp Class A,13.3525,13.4775,13.1,13.245,"2,828,600",
09/20/2007,GameStop Corp Class A,13.6225,13.68,13.275,13.3375,"2,883,671",
09/21/2007,GameStop Corp Class A,13.82,13.9925,13.6775,13.75,"3,554,500",
09/24/2007,GameStop Corp Class A,14.0425,14.2075,13.8325,13.9925,"3,920,539",
09/25/2007,GameStop Corp Class A,14.2575,14.2925,13.6525,13.75,"3,413,200",
09/26/2007,GameStop Corp Class A,14.695,14.8075,14.25,14.26,"3,920,217",
09/27/2007,GameStop Corp Class A,14.1975,14.5075,13.7625,14.5075,"5,113,400",
09/28/2007,GameStop Corp Class A,14.0875,14.375,14.03,14.1875,"2,564,000",
